# Title: φ-Band Atlas — TRAPPIST-1 Compact System
# Desc: A dense, seven-planet pack plotted on φ-shells to show how TRAPPIST-1 fills its inner architecture. The band tags make the inner/edge/ridge transitions visible without squinting at numbers, turning the system into a quick visual benchmark for “how compact” vs “how structured” when you compare it to other multi-planet systems.
s,k,|e|,Pw,Pb,R,Body
0.8972482956724124,1,0.1027517043275876,1.0215762571191946,0.6475771437984266,0.6120325768485871,b
2.967299040794875,3,0.0327009592051246,1.3990757508038771,0.8868740559986441,0.6120325768485871,c
5.222795699212719,5,0.2227956992127188,1.6598714758640345,1.028617880118859,0.6173993109439694,d
7.019844608387294,7,0.0198446083872941,1.7685645372717655,1.0750145772131143,0.6219501783027214,e
8.8261053193143,9,0.1738946806856999,1.752995747808323,1.0058809151779855,0.6354019994176966,f
10.115804045070728,10,0.1158040450707271,1.612321751397228,0.9200224058761975,0.6366914018247877,g
11.950587191080572,12,0.0494128089194276,1.203878056697403,0.7439491474794515,0.6180620406758093,h
